date,priceClose
2023-08-17,218.535842
2023-08-16,231.86875
2023-08-15,236.6795739
2023-08-14,240.3392439
2023-08-13,240.0333445
2023-08-12,240.2736169
2023-08-11,239.7068964
2023-08-10,241.2624697
2023-08-09,243.8936439
2023-08-08,245.1498989
2023-08-07,241.7974947
2023-08-06,242.798595
2023-08-05,242.9593467
2023-08-04,241.4760118
2023-08-03,241.0615232
2023-08-02,240.4946412
2023-08-01,247.5050201
2023-07-31,241.1206559
2023-07-30,242.5259858
2023-07-29,242.5763643
2023-07-28,241.9770425
2023-07-27,240.498787
2023-07-26,238.9623644
2023-07-25,237.8085628
2023-07-24,238.9462168
2023-07-23,242.4559594
2023-07-22,241.0307444
2023-07-21,243.788993
2023-07-20,242.7331435
2023-07-19,241.1608058
2023-07-18,240.2649336
2023-07-17,244.3530023
2023-07-16,242.6568287
2023-07-15,251.0997043
2023-07-14,248.1916152
2023-07-13,256.4896946
2023-07-12,244.0198881
2023-07-11,248.538335
2023-07-10,245.8742666
2023-07-09,234.2283628
2023-07-08,236.2873818
2023-07-07,235.6211531
2023-07-06,232.3194309
2023-07-05,239.0810794
2023-07-04,242.492916
2023-07-03,246.3822233
2023-07-02,246.2579119
2023-07-01,247.7594298
2023-06-30,240.3697797
2023-06-29,233.2324538
2023-06-28,230.6503673
2023-06-27,237.4926756
2023-06-26,236.1342618
2023-06-25,238.892989
2023-06-24,236.659652
2023-06-23,244.5649434
2023-06-22,240.7924302
2023-06-21,249.2863399
2023-06-20,247.6744319
2023-06-19,242.9033631
2023-06-18,244.0872619
2023-06-17,244.6105736
2023-06-16,239.1146643
2023-06-15,236.2806907
2023-06-14,237.5742669
2023-06-13,243.8905271
2023-06-12,231.0514432
2023-06-11,235.4387967
2023-06-10,239.0890806
2023-06-09,260.7160988
2023-06-08,262.1485065
2023-06-07,259.3914452
2023-06-06,281.4955651
2023-06-05,276.8892582
2023-06-04,305.1567954
2023-06-03,306.7201219
2023-06-02,307.4237827
2023-06-01,304.953277
2023-05-31,306.8667046
2023-05-30,311.6845194
2023-05-29,311.8071886
2023-05-28,314.2700347
2023-05-27,307.5917533
2023-05-26,306.8863364
2023-05-25,304.7336536
2023-05-24,305.9327764
2023-05-23,313.5062159
2023-05-22,309.2456224
2023-05-21,306.5067183
2023-05-20,310.7199771
2023-05-19,308.96429
2023-05-18,309.4567063
2023-05-17,314.0835138
2023-05-16,311.380041
2023-05-15,313.5294261
2023-05-14,312.1358946
2023-05-13,311.0868894
2023-05-12,308.6031291
2023-05-11,307.69584
2023-05-10,314.5774514
2023-05-09,312.5136979
2023-05-08,313.9712276
2023-05-07,321.6110573
2023-05-06,322.774023
2023-05-05,326.9403184
2023-05-04,323.9171377
2023-05-03,326.2128796
2023-05-02,321.9527122
2023-05-01,328.7242246
2023-04-30,337.645537
2023-04-29,322.1347199
2023-04-28,324.5002315
2023-04-27,331.1950939
2023-04-26,330.8217816
2023-04-25,338.3255484
2023-04-24,331.2458876
2023-04-23,330.6188435
2023-04-22,331.9950823
2023-04-21,321.6749793
2023-04-20,317.8899158
2023-04-19,322.7075145
2023-04-18,343.193442
2023-04-17,339.9941037
2023-04-16,348.2209067
2023-04-15,333.4072834
2023-04-14,329.1738705
2023-04-13,324.9480992
2023-04-12,318.9537605
2023-04-11,322.7582716
2023-04-10,318.379062
2023-04-09,312.8722546
2023-04-08,310.6347262
2023-04-07,310.6995081
2023-04-06,312.454638
2023-04-05,314.0631648
2023-04-04,310.9948357
2023-04-03,308.5623753
2023-04-02,313.92861
2023-04-01,315.2173119
2023-03-31,317.0399961
2023-03-30,316.5675531
2023-03-29,313.8417707
2023-03-28,313.2606118
2023-03-27,310.9491335
2023-03-26,328.8879904
2023-03-25,322.6730603
2023-03-24,322.3593396
2023-03-23,329.8370091
2023-03-22,321.8877165
2023-03-21,335.3092422
2023-03-20,332.9230167
2023-03-19,336.9782295
2023-03-18,331.5242935
2023-03-17,339.0811527
2023-03-16,329.8608764
2023-03-15,307.1249379
2023-03-14,309.3707927
2023-03-13,308.9121954
2023-03-12,289.6757891
2023-03-11,277.9614108
2023-03-10,277.4195807
2023-03-09,277.2961142
2023-03-08,286.866993
2023-03-07,289.3436963
2023-03-06,288.0549523
2023-03-05,288.6996952
2023-03-04,289.503872
2023-03-03,290.2828397
2023-03-02,299.9461743
2023-03-01,302.9074796
2023-02-28,301.4748145
2023-02-27,304.8558181
2023-02-26,308.9970719
2023-02-25,302.3846004
2023-02-24,302.0537195
2023-02-23,308.533941
2023-02-22,312.7811222
2023-02-21,311.4720078
2023-02-20,315.3774405
2023-02-19,311.9358397
2023-02-18,316.6827152
2023-02-17,313.3779845
2023-02-16,304.7637014
2023-02-15,317.1692103
2023-02-14,296.1203719
2023-02-13,294.4753407
2023-02-12,312.929666
2023-02-11,310.6160402
2023-02-10,305.954125
2023-02-09,305.9604241
2023-02-08,328.088647
2023-02-07,333.227888
2023-02-06,324.6271825
2023-02-05,327.8693441
2023-02-04,330.6170967
2023-02-03,332.2686656
2023-02-02,323.3497784
2023-02-01,317.4725951
2023-01-31,312.3610421
2023-01-30,307.0688846
2023-01-29,317.3362259
2023-01-28,306.2443369
2023-01-27,308.1231155
2023-01-26,304.8665357
2023-01-25,307.3076609
2023-01-24,300.6123392
2023-01-23,305.504075
2023-01-22,303.0464542
2023-01-21,299.2611548
2023-01-20,304.9731651
2023-01-19,294.8521905
2023-01-18,286.9910506
2023-01-17,299.8245356
2023-01-16,298.9992358
2023-01-15,302.0706378
2023-01-14,305.2411237
2023-01-13,293.7330139
2023-01-12,287.8123363
2023-01-11,285.0464953
2023-01-10,277.2896533
2023-01-09,272.7015388
2023-01-08,274.385059
2023-01-07,261.2828503
2023-01-06,259.8671559
2023-01-05,256.4228392
2023-01-04,259.1196899
2023-01-03,246.1333573
2023-01-02,245.5359094
2023-01-01,244.1369846
2022-12-31,246.3491896
2022-12-30,245.7792226
2022-12-29,246.4797246
2022-12-28,244.1419265
2022-12-27,246.5966862
2022-12-26,244.198288
2022-12-25,243.1414998
2022-12-24,244.6355293
2022-12-23,246.1481728
2022-12-22,245.8906252
2022-12-21,246.0469785
2022-12-20,251.744535
2022-12-19,240.6578116
2022-12-18,251.156389
2022-12-17,242.5292816
2022-12-16,231.2324356
2022-12-15,258.2737251
2022-12-14,262.6448453
2022-12-13,271.9516943
2022-12-12,276.2781888
2022-12-11,284.3904116
2022-12-10,288.1252168
2022-12-09,286.0904207
2022-12-08,290.5371801
2022-12-07,284.2844383
2022-12-06,290.3544751
2022-12-05,288.4742846
2022-12-04,292.2882877
2022-12-03,290.5631512
2022-12-02,293.5274983
2022-12-01,292.0162159
2022-11-30,300.7943526
2022-11-29,295.4981665
2022-11-28,293.5272455
2022-11-27,307.4292788
2022-11-26,311.3884669
2022-11-25,300.5776956
2022-11-24,300.4278323
2022-11-23,297.8474285
2022-11-22,266.3243519
2022-11-21,254.1682519
2022-11-20,264.2351229
2022-11-19,272.3976661
2022-11-18,273.9199781
2022-11-17,267.9113094
2022-11-16,272.0815946
2022-11-15,276.8740239
2022-11-14,278.5784319
2022-11-13,276.579428
2022-11-12,282.341278
2022-11-11,289.8205589
2022-11-10,304.080053
2022-11-09,266.8531312
2022-11-08,327.690281
2022-11-07,337.0145502
2022-11-06,339.3893724
2022-11-05,349.253735
2022-11-04,354.4063834
2022-11-03,329.7169851
2022-11-02,320.150548
2022-11-01,324.5794362
2022-10-31,326.3607283
2022-10-30,313.7547897
2022-10-29,304.2179688
2022-10-28,298.0141797
2022-10-27,286.8441221
2022-10-26,290.3769874
2022-10-25,284.43252
2022-10-24,273.9774074
2022-10-23,276.008179
2022-10-22,270.479483
2022-10-21,270.0384323
2022-10-20,269.2712574
2022-10-19,271.9813481
2022-10-18,273.2145543
2022-10-17,275.5125749
2022-10-16,272.519965
2022-10-15,268.4040853
2022-10-14,269.5671788
