window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2020-12-13 → 2021-12-13,1480.565603419731,5220.274028941747,2317.7053794037056,3155.376144028794,22.385161641769454,44.78452194773128,22.399360305961824
2020-12-14 → 2021-12-14,1480.565603419731,5184.906387212008,2309.1000052801546,3107.8135796431843,22.36658153821963,43.92813920747261,21.56155766925298
2020-12-15 → 2021-12-15,1480.565603419731,5145.994841858928,2300.5289366194525,3078.32375237918,22.370185859838777,43.58993299349033,21.219747133651552
2020-12-16 → 2021-12-16,1480.565603419731,4679.299457808105,2292.201198904239,3044.941053123316,25.3736519645427,48.90608349792538,23.53243153338268
2020-12-17 → 2021-12-17,1480.565603419731,4388.030478306353,2285.3130031031465,3015.456465211356,27.67866283216223,52.7913810773545,25.11271824519227
2020-12-18 → 2021-12-18,1480.565603419731,4359.688544816367,2279.1489160451883,3013.958454699505,27.73703412046976,53.25902653312677,25.52199241265701
2020-12-19 → 2021-12-19,1480.565603419731,4359.688544816367,2273.1233451648404,3014.0398925904956,27.5277491749153,53.26185509907022,25.734105924154917
2020-12-20 → 2021-12-20,1480.565603419731,4359.688544816367,2267.489541111717,3014.0690911831352,27.332071388040706,53.262869247935484,25.930797859894778
2020-12-21 → 2021-12-21,1480.565603419731,4359.688544816367,2261.4437723808906,3014.5901139999605,27.122084914594264,53.280965828992656,26.15888091439839
2020-12-22 → 2021-12-22,1480.565603419731,4290.50661577999,2255.1433154097545,3014.8352381925642,27.56562179002482,54.601489071263344,27.035867281238524
2020-12-23 → 2021-12-23,1480.565603419731,4290.50661577999,2249.030137053176,3013.8685631985995,27.348066391897667,54.56708710375895,27.219020711861283
2020-12-24 → 2021-12-24,1480.565603419731,4218.05077774402,2242.687579506906,3013.8164973453695,27.840222962131456,56.009468409417074,28.16924544728562
2020-12-25 → 2021-12-25,1480.565603419731,4053.6435971072774,2236.5635544713764,3012.591510616174,29.381074064070816,59.54059344314147,30.15951937907065
2020-12-26 → 2021-12-26,1480.565603419731,3783.4566440277276,2230.8666308703246,3011.5353826513915,32.580830539533615,66.48033937495637,33.89950883542276
2020-12-27 → 2021-12-27,1480.565603419731,3783.4566440277276,2225.926559095985,3011.1890261418666,32.36631445139792,66.46529930126563,34.09898484986771
2020-12-28 → 2021-12-28,1480.565603419731,3698.313887885281,2221.3204520213103,3011.2380466102773,33.40121391549592,69.01921439472196,35.61800047922603
2020-12-29 → 2021-12-29,1480.565603419731,3672.2578259969023,2217.095307744019,3011.228227428607,33.60552621107612,69.8393053660152,36.23377915493908
2020-12-30 → 2021-12-30,1480.565603419731,3466.8517705119316,2212.86244819403,3011.2334978918057,36.86764056995555,77.06180105522647,40.19416048527092
2020-12-31 → 2021-12-31,1480.565603419731,3445.582199456053,2209.284326220529,3011.2499253085944,37.08460907000543,77.89676305922507,40.81215398921964
2021-01-01 → 2022-01-01,1480.565603419731,3403.5956029317163,2205.614994577781,3011.327267750035,37.70348831490142,79.60154884316788,41.898060528266456
2021-01-02 → 2022-01-02,1480.565603419731,3359.463495914894,2202.085548509029,3011.3829312933785,38.40123233791725,81.47421602781901,43.07298368990176
2021-01-03 → 2022-01-03,1480.565603419731,3359.463495914894,2199.43502074361,3011.470314140866,38.26016412042624,81.47886677801871,43.21870265759247
2021-01-04 → 2022-01-04,1480.565603419731,3359.463495914894,2197.176450187084,3011.570620844357,38.13995691994198,81.4842053705996,43.344248450657616
2021-01-05 → 2022-01-05,1480.565603419731,3359.463495914894,2194.8616267338675,3011.658825986028,38.01675578897779,81.48889988550769,43.4721440965299
2021-01-06 → 2022-01-06,1480.565603419731,3359.463495914894,2193.161436189248,3011.7533816742953,37.926267074747464,81.49393239358834,43.567665318840874
2021-01-07 → 2022-01-07,1480.565603419731,3359.463495914894,2192.2867994490125,3011.851707521703,37.879716554693715,81.49916555968004,43.61944900498632
2021-01-08 → 2022-01-08,1480.565603419731,3359.463495914894,2191.856069729895,3011.945490622261,37.85679196039628,81.50415694856459,43.647364988168306
2021-01-09 → 2022-01-09,1480.565603419731,3359.463495914894,2191.6783247358944,3012.03375062918,37.84733189368853,81.50885438354875,43.66152248986022
2021-01-10 → 2022-01-10,1480.565603419731,3359.463495914894,2191.4442527447623,3012.116113728891,37.834873952676034,81.51323796926889,43.67836401659285
2021-01-11 → 2022-01-11,1480.565603419731,3359.463495914894,2190.704415560357,3012.191340537518,37.795497827589074,81.51724174238117,43.7217439147921
2021-01-12 → 2022-01-12,1480.565603419731,3359.463495914894,2189.172809793113,3012.2553614318117,37.7139816486971,81.52064910658918,43.806667457892075
2021-01-13 → 2022-01-13,1480.565603419731,3359.463495914894,2187.4779377084924,3012.298765636201,37.62377599721435,81.52295919510237,43.89918319788802
2021-01-14 → 2022-01-14,1480.565603419731,3359.463495914894,2186.4911338177303,3012.4073792629665,37.57125563968435,81.52873990448522,43.95748426480087
2021-01-15 → 2022-01-15,1480.565603419731,3359.463495914894,2185.8172098634454,3012.4810376744967,37.53538759400839,81.53266020328508,43.997272609276685
2021-01-16 → 2022-01-16,1480.565603419731,3359.463495914894,2184.7036983737207,3012.531606249948,37.47612351722315,81.53535159889806,44.05922808167491
2021-01-17 → 2022-01-17,1480.565603419731,3359.463495914894,2183.624103576971,3012.584730481742,37.41866457807259,81.53817901341624,44.11951443534365
2021-01-18 → 2022-01-18,1480.565603419731,3359.463495914894,2182.4884830733126,3012.6363757709987,37.35822380009343,81.54092771463428,44.18270391454085
2021-01-19 → 2022-01-19,1480.565603419731,3359.463495914894,2181.560562654257,3012.7015281050126,37.308837379321865,81.54439529710771,44.23555791778585
2021-01-20 → 2022-01-20,1480.565603419731,3359.463495914894,2180.727254730353,3012.752107870013,37.26448649004615,81.54708728825861,44.28260079821246
2021-01-21 → 2022-01-21,1480.565603419731,3359.463495914894,2180.5213297664727,3012.802289396921,37.253526609538405,81.549758084107,44.29623147456859
2021-01-22 → 2022-01-22,1480.565603419731,3359.463495914894,2179.5213776585174,3009.7915832790804,37.20030646852119,81.38952020583451,44.189213737313324
2021-01-23 → 2022-01-23,1480.565603419731,3359.463495914894,2178.771297291007,3009.365866981111,37.16038517367562,81.3668624392965,44.206477265620876
2021-01-24 → 2022-01-24,1480.565603419731,3359.463495914894,2177.6956915773544,3004.6356247469453,37.103138544257966,81.1151062234287,44.01196767917073
2021-01-25 → 2022-01-25,1480.565603419731,3359.463495914894,2176.6086229003763,3003.2711954589086,37.04528182509723,81.04248762645827,43.99720580136104
2021-01-26 → 2022-01-26,1480.565603419731,3359.463495914894,2175.6002676798616,3002.40213625732,36.99161444782557,80.99623395801466,44.00461951018909
2021-01-27 → 2022-01-27,1480.565603419731,3359.463495914894,2174.609654928918,3000.859570684787,36.93889137251103,80.91413446880375,43.97524309629272
2021-01-28 → 2022-01-28,1480.565603419731,3359.463495914894,2172.8439759419166,2941.035845208007,36.8449171872158,77.7301548754617,40.885237688245894
2021-01-29 → 2022-01-29,1480.565603419731,3359.463495914894,2171.8642207633434,3002.406311986447,36.79277198110925,80.99645620155134,44.20368422044209
2021-01-30 → 2022-01-30,1480.565603419731,3359.463495914894,2171.060527000998,3004.911138457493,36.749997237172614,81.12976980422508,44.37977256705246
2021-01-31 → 2022-01-31,1480.565603419731,3359.463495914894,2170.2100028756768,3004.027409957421,36.704730055346594,81.08273539625634,44.378005340909745
2021-02-01 → 2022-02-01,1480.565603419731,3359.463495914894,2169.013939107548,2985.791304768876,36.641072324242316,80.11216082371652,43.471088499474206
2021-02-02 → 2022-02-02,1480.565603419731,3359.463495914894,2168.2710313105536,2990.9806687053633,36.60153277289351,80.38835273160119,43.786819958707675
2021-02-03 → 2022-02-03,1480.565603419731,3359.463495914894,2167.9683136260546,3006.719529875602,36.58542132342582,81.2260172599986,44.64059593657278
2021-02-04 → 2022-02-04,1480.565603419731,3359.463495914894,2167.348573371493,3010.632127702829,36.55243708000114,81.43425624109784,44.8818191610967
2021-02-05 → 2022-02-05,1480.565603419731,3359.463495914894,2166.572187003397,3009.6476859841086,36.51111570904231,81.38186160471805,44.870745895675746
2021-02-06 → 2022-02-06,1480.565603419731,3359.463495914894,2165.8409816987037,3010.8161388868425,36.47219899581302,81.44404981129388,44.97185081548086
2021-02-07 → 2022-02-07,1480.565603419731,3359.463495914894,2165.1214347660302,3011.648130034804,36.433902772503195,81.48833061821186,45.054427845708666
2021-02-08 → 2022-02-08,1480.565603419731,3359.463495914894,2164.3023268820866,3011.332156951677,36.39030764755174,81.47151368077267,45.08120603322094
2021-02-09 → 2022-02-09,1480.565603419731,3359.463495914894,2164.531368243054,3012.146206775077,36.40249784489468,81.51483960213602,45.11234175724134
2021-02-10 → 2022-02-10,1480.565603419731,3359.463495914894,2164.9262075731644,3011.9808782459727,36.423512256145415,81.50604037308985,45.08252811694443
2021-02-11 → 2022-02-11,1480.565603419731,3359.463495914894,2165.3155414737307,3011.7142259009775,36.444233653626426,81.49184841800489,45.047614764378466
2021-02-12 → 2022-02-12,1480.565603419731,3359.463495914894,2166.089215748432,3011.600059203512,36.485410679679376,81.48577215926184,45.000361479582466
2021-02-13 → 2022-02-13,1480.565603419731,3359.463495914894,2166.8153610871,3011.327329091552,36.524058087905686,81.47125672907008,44.94719864116439
2021-02-14 → 2022-02-14,1480.565603419731,3359.463495914894,2167.4345411780027,3011.0055945711056,36.55701251791362,81.4541331524387,44.89712063452508
2021-02-15 → 2022-02-15,1480.565603419731,3359.463495914894,2167.9773313834744,3010.798739020853,36.58590127273311,81.44312374362099,44.857222470887876
2021-02-16 → 2022-02-16,1480.565603419731,3359.463495914894,2168.4985848265756,3010.362001061985,36.61364378312621,81.41987937464211,44.8062355915159
2021-02-17 → 2022-02-17,1480.565603419731,3359.463495914894,2169.6665083606745,3010.0750539900087,36.67580381527931,81.40460727959518,44.728803464315874
2021-02-18 → 2022-02-18,1480.565603419731,3359.463495914894,2171.257888887787,3009.9096881862997,36.76050136768325,81.39580606669428,44.63530469901103
2021-02-19 → 2022-02-19,1480.565603419731,3359.463495914894,2172.7822483788614,3009.399825939883,36.84163188026528,81.3686698264306,44.52703794616532
2021-02-20 → 2022-02-20,1480.565603419731,3359.463495914894,2174.974784298636,3009.2278449100204,36.95832453975106,81.3595165333991,44.40119199364804
2021-02-21 → 2022-02-21,1480.565603419731,3359.463495914894,2177.4486342163996,3008.729988013216,37.08998948693337,81.3330192501357,44.24302976320234
2021-02-22 → 2022-02-22,1480.565603419731,3359.463495914894,2179.848947096331,3008.221708923159,37.21774059515053,81.30596726971213,44.0882266745616
2021-02-23 → 2022-02-23,1480.565603419731,3359.463495914894,2182.10817337707,3006.9886464123783,37.33798269504128,81.24034036599873,43.90235767095745
2021-02-24 → 2022-02-24,1480.565603419731,3359.463495914894,2183.6185127840804,3000.762860836544,37.41836702103595,80.90898731053457,43.49062028949862
2021-02-25 → 2022-02-25,1480.565603419731,3359.463495914894,2185.0543978324417,3000.7628777578425,37.49478868578402,80.9089882111316,43.41419952534758
2021-02-26 → 2022-02-26,1480.565603419731,3359.463495914894,2186.3061473793937,2993.882217785486,37.56141016382984,80.54278097869818,42.981370814868335
2021-02-27 → 2022-02-27,1480.565603419731,3359.463495914894,2187.650369887953,2984.2855404146185,37.63295330164102,80.03201999433605,42.39906669269504
2021-02-28 → 2022-02-28,1480.565603419731,3359.463495914894,2188.0169408121596,2968.5296619762544,37.652463192288664,79.19344976115322,41.540986568864554
2021-03-01 → 2022-03-01,1480.565603419731,3359.463495914894,2188.156203974828,2962.6906014124334,37.659875152418294,78.88267925110348,41.22280409868519
2021-03-02 → 2022-03-02,1480.565603419731,3359.463495914894,2188.863291348622,2991.292870595798,37.697508244488844,80.40496895602092,42.70746071153208
2021-03-03 → 2022-03-03,1480.565603419731,3359.463495914894,2189.6369240872846,2981.9722286221995,37.73868305988209,79.9088993180258,42.17021625814371
2021-03-04 → 2022-03-04,1480.565603419731,3359.463495914894,2191.233558908894,2991.3391296091518,37.82366025997299,80.40743098514653,42.583770725173544
2021-03-05 → 2022-03-05,1480.565603419731,3359.463495914894,2192.534369691581,2971.690190930032,37.892892908957435,79.3616616137718,41.468768704814366
2021-03-06 → 2022-03-06,1480.565603419731,3359.463495914894,2194.0509413911022,2969.295997511954,37.97360893432415,79.23423619977558,41.26062726545143
2021-03-07 → 2022-03-07,1480.565603419731,3359.463495914894,2195.6340334166325,2962.3058138888296,38.05786535037814,78.86219982403398,40.80433447365584
2021-03-08 → 2022-03-08,1480.565603419731,3359.463495914894,2197.341175010908,2978.3100342936114,38.1487240181692,79.71398748469969,41.56526346653049
2021-03-09 → 2022-03-09,1480.565603419731,3359.463495914894,2198.6027673835492,2981.79768316498,38.21586935787501,79.89960953927216,41.683740181397155
2021-03-10 → 2022-03-10,1480.565603419731,3359.463495914894,2200.5315559988535,2992.9247998775663,38.318524676346996,80.49182462222218,42.173299945875186
2021-03-11 → 2022-03-11,1480.565603419731,3359.463495914894,2202.6999007640306,2993.2332039776725,38.433929817511824,80.50823871802474,42.07430890051292
2021-03-12 → 2022-03-12,1480.565603419731,3359.463495914894,2204.9912371384403,2993.1589374581704,38.5558809029626,80.50428605408283,41.94840515112023
2021-03-13 → 2022-03-13,1480.565603419731,3359.463495914894,2207.452369421106,2990.5145924161848,38.68686898339509,80.36354689776421,41.67667791436912
2021-03-14 → 2022-03-14,1480.565603419731,3359.463495914894,2209.885454628774,2991.861098102701,38.81636432305065,80.43521155244792,41.618847229397275
2021-03-15 → 2022-03-15,1480.565603419731,3359.463495914894,2212.26677587612,2988.6397036580765,38.94310464549487,80.2637602746807,41.320655629185836
2021-03-16 → 2022-03-16,1480.565603419731,3359.463495914894,2214.045805971905,2973.336154601572,39.03778941271351,79.44926422794867,40.41147481523517
2021-03-17 → 2022-03-17,1480.565603419731,3359.463495914894,2215.879484383207,2972.790017224571,39.13538271028579,79.42019732765661,40.28481461737082
2021-03-18 → 2022-03-18,1480.565603419731,3359.463495914894,2217.7559368885973,2979.2894303459098,39.23525256020607,79.76611357713986,40.53086101693379
2021-03-19 → 2022-03-19,1480.565603419731,3359.463495914894,2219.498819632812,2972.4050279068106,39.328013468139176,79.3997071605593,40.071693692420126
2021-03-20 → 2022-03-20,1480.565603419731,3359.463495914894,2221.418115247808,2971.4644921467097,39.43016354359898,79.34964931740254,39.91948577380356
2021-03-21 → 2022-03-21,1480.565603419731,3359.463495914894,2223.380948706335,2968.3230401543797,39.53463082020655,79.18245279198848,39.64782197178193
2021-03-22 → 2022-03-22,1480.565603419731,3359.463495914894,2225.0714417741046,2960.2009609380666,39.6246034086331,78.75017388802276,39.12557047938966
2021-03-23 → 2022-03-23,1480.565603419731,3359.463495914894,2226.4474108081617,2923.031453223027,39.69783618192818,76.77191270291497,37.07407652098679
2021-03-24 → 2022-03-24,1480.565603419731,3359.463495914894,2227.6531952331748,2923.269748438604,39.762011272540036,76.78459541529276,37.02258414275272
2021-03-25 → 2022-03-25,1480.565603419731,3359.463495914894,2228.6194129177347,2878.255985768259,39.81343597679987,74.38884188072643,34.57540590392656
