date,weight,PriceUSD,MA20,window_year,spd,spd_percentile,30d_return,60d_return,365d_return
2011-06-01,0.0012343031383535,9.62377723202805,,2011,10390930.46202262,16,0.6023186143443406,0.3895693738394319,-0.46157941977593797
2011-06-02,0.0005699721419703,10.7027602279369,,2011,9343384.124309802,13,0.43727821066166683,0.21642581629457003,-0.5078892130753158
2011-06-03,0.0003477860567228,14.2646467738165,,2011,7010338.327027852,8,0.08362659136180195,-0.14374630983892855,-0.6324031612318868
2011-06-04,0.0001400580333255,18.3127387258913,,2011,5460679.666587275,5,-0.24354314121214715,-0.49290179625773567,-0.7153508788156151
2011-06-05,7.523103330959298e-05,16.5433423962595,,2011,6044727.697989875,6,-0.21631207260039043,-0.34907327127949117,-0.6821219236457101
2011-06-06,0.00010727501663,18.4020986440678,,2011,5434162.8057860965,5,-0.20037470356522957,-0.4712475925777424,-0.7051415493522544
2011-06-07,8.742252728969955e-05,23.2378784628872,,2011,4303318.831781834,2,-0.36322546892816887,-0.7003095722809054,-0.7656339656533866
2011-06-08,5.555072920654147e-05,29.0299213267095,,2011,3444721.7019494027,0,-0.5074379452828652,-0.7071368814077859,-0.8075375490384193
2011-06-09,4.013123704733068e-05,28.7905440181181,,2011,3473362.640770847,0,-0.5004783285535204,-0.7299343272903088,-0.8047091747152599
2011-06-10,4.909915408285102e-05,24.0493992285213,,2011,4158108.0279712505,2,-0.39196245976083766,-0.5924014821384802,-0.7689338397740089
2011-06-11,8.285449015833257e-05,14.7497466277031,,2011,6779777.478494386,8,-0.029803304810494646,-0.3185474041613331,-0.6299669609912704
2011-06-12,0.0002918998417556,18.8501447311514,,2011,5304999.055776047,4,-0.2561716198181224,-0.4992922797488035,-0.7036098628804297
2011-06-13,0.0001651682370377,19.5423291145529,,2011,5117097.323140024,4,-0.28506707462534997,-0.5162811336457425,-0.7069186960734088
2011-06-14,0.0001607363877414,19.2577355055523,,2011,5192718.529713344,4,-0.2731245818805036,-0.48051915337036977,-0.6931466151831029
2011-06-15,0.000176550328547,19.4641426241964,,2011,5137652.447926851,4,-0.2906756453557987,-0.44478310834629053,-0.6936919700410678
2011-06-16,0.0001817914193725,17.9293625423729,,2011,5577443.133500567,5,-0.23516080023303987,-0.37919172956286906,-0.6361621500065484
2011-06-17,0.0002328455533991,15.4363689129164,,2011,6478207.4440009575,7,-0.14111049135165854,-0.2879176684017729,-0.5825340584534163
2011-06-18,0.0003500272132874,16.8754045353594,,2011,5925783.8702751,6,-0.19228477030710744,-0.35029918642042224,-0.6326033858905262
2011-06-19,0.0002910054862829,17.5107167913501,,2011,5710788.495499954,5,-0.21049520682557454,-0.37989566131081265,-0.639601008695871
2011-06-20,0.0002762571087935,17.5107167913501,18.504188760637057,2011,5710788.495499954,5,-0.21885947017267793,-0.3335239680756785,-0.6290941831025514
2011-06-21,0.0002878820719061,17.5107167913501,18.89853573860316,2011,5710788.495499954,5,-0.22265840947351578,-0.3455589582149744,-0.6177454563807716
2011-06-22,0.0002999145001775,17.5107167913501,19.23893356677382,2011,5710788.495499954,5,-0.21770493496533072,-0.3515695858695368,-0.6189612005434924
2011-06-23,0.0003123844159477,17.5107167913501,19.4012370676505,2011,5710788.495499954,5,-0.21866600291038563,-0.37633073763955927,-0.6251574520878624
2011-06-24,0.0003253959441347,17.5107167913501,19.36113597092344,2011,5710788.495499954,5,-0.20091705306906749,-0.37653922541040274,-0.631794530977986
2011-06-25,0.0003384888071514,17.5107167913501,19.40950469067797,2011,5710788.495499954,5,-0.19858075794715058,-0.37921191808328736,-0.6373367170377096
2011-06-26,0.0003521503461194,16.3613420157802,19.30746685926359,2011,6111968.071051381,6,-0.15177909551565472,-0.4165458026379697,-0.613878028834809
2011-06-27,0.000447916078433,16.7522858132671,18.983187226782587,2011,5969334.639742372,6,-0.17156232231167923,-0.5148769395621007,-0.6160010102227031
2011-06-28,0.0004370603945592,16.9618353071303,18.379782925803624,2011,5895588.430690792,6,-0.20459131742570358,-0.49318588165697896,-0.6099647660923514
2011-06-29,0.0004423921598124,16.8545683179427,17.782984140794852,2011,5933109.535267302,6,-0.19829946782214358,-0.46418880451821953,-0.6090042468813834
